國立臺灣大學	數學系	第二類學群	英文,數學,社會,自然
國立臺灣大學	物理學系	第二類學群	國文,英文,數學,自然
國立臺灣大學	化學系	第二類學群	國文,英文,數學,自然
國立臺灣大學	地質科學系	第二類學群	國文,英文,數學,自然
國立臺灣大學	地理環境資源學系	第二類學群	英文,數學,社會,自然
國立臺灣大學	大氣科學系	第二類學群	國文,英文,數學,自然
國立臺灣大學	土木工程學系	第二類學群	國文,英文,數學,自然
國立臺灣大學	機械工程學系	第二類學群	國文,英文,數學,自然
國立臺灣大學	化學工程學系	第二類學群	國文,英文,數學,自然
國立臺灣大學	工程科學及海洋工程學系	第二類學群	國文,英文,數學,自然
國立臺灣大學	材料科學與工程學系	第二類學群	國文,英文,數學,自然
國立臺灣大學	醫學工程學系	第二類學群	國文,英文,數學,自然
國立臺灣大學	生物環境系統工程學系	第二類學群	國文,英文,數學,自然
國立臺灣大學	生物產業機電工程學系	第二類學群	國文,英文,數學,自然
國立臺灣大學	工商管理學系科技管理組	第二類學群	國文,英文,數學,自然
國立臺灣大學	資訊管理學系	第二類學群	國文,英文,數學,自然
國立臺灣大學	電機工程學系	第二類學群	國文,英文,數學,自然
國立臺灣大學	資訊工程學系	第二類學群	國文,英文,數學,自然
國立臺灣師範大學	健康促進與衛生教育學系	第二類學群	國文,英文,數學,自然
國立臺灣師範大學	學習科學學士學位學程	第二類學群	國文,英文,數學
國立臺灣師範大學	數學系	第二類學群	英文,數學,自然
國立臺灣師範大學	物理學系	第二類學群	國文,英文,數學,自然
國立臺灣師範大學	化學系	第二類學群	國文,英文,數學,自然
國立臺灣師範大學	地球科學系	第二類學群	國文,英文,數學,自然
國立臺灣師範大學	資訊工程學系	第二類學群	國文,英文,數學,自然
國立臺灣師範大學	工業教育學系	第二類學群	國文,英文,數學,自然
國立臺灣師範大學	科技應用與人力資源發展學系	第二類學群	英文,數學,自然
國立臺灣師範大學	圖文傳播學系	第二類學群	國文,英文,社會
國立臺灣師範大學	機電工程學系	第二類學群	國文,英文,數學,自然
國立臺灣師範大學	電機工程學系	第二類學群	英文,數學,自然
國立臺灣師範大學	設計學系產品設計組	第二類學群	國文,英文,數學,自然
國立臺灣師範大學	車輛與能源工程學士學位學程	第二類學群	國文,英文,數學,自然
國立臺灣師範大學	光電工程學士學位學程	第二類學群	國文,英文,數學,自然
國立中興大學	資訊管理學系	第二類學群	國文,英文,數學,自然
國立中興大學	化學系	第二類學群	國文,英文,數學,自然
國立中興大學	物理學系一般物理組	第二類學群	英文,數學,自然
國立中興大學	物理學系光電物理組	第二類學群	英文,數學,自然
國立中興大學	應用數學系應用數學組	第二類學群	國文,英文,數學,自然
國立中興大學	應用數學系數據科學與計算組	第二類學群	國文,英文,數學,自然
國立中興大學	資訊科學與工程學系	第二類學群	國文,英文,數學,自然
國立中興大學	機械工程學系	第二類學群	國文,英文,數學,自然
國立中興大學	土木工程學系	第二類學群	國文,英文,數學,自然
國立中興大學	環境工程學系	第二類學群	國文,英文,數學,自然
國立中興大學	電機工程學系	第二類學群	國文,英文,數學,自然
國立中興大學	化學工程學系	第二類學群	國文,英文,數學,自然
國立中興大學	材料科學與工程學系	第二類學群	國文,英文,數學,自然
國立中興大學	生物產業機電工程學系	第二類學群	國文,英文,數學,自然
國立中興大學	水土保持學系	第二類學群	國文,英文,數學,自然
國立成功大學	數學系	第二類學群	國文,英文,數學,自然
國立成功大學	物理學系	第二類學群	國文,英文,數學,自然
國立成功大學	化學系	第二類學群	國文,英文,數學,自然
國立成功大學	地球科學系	第二類學群	國文,英文,數學,自然
國立成功大學	光電科學與工程學系	第二類學群	國文,英文,數學,自然
國立成功大學	機械工程學系	第二類學群	國文,英文,數學,自然
國立成功大學	化學工程學系	第二類學群	國文,英文,數學,自然
國立成功大學	材料科學及工程學系	第二類學群	國文,英文,數學,自然
國立成功大學	資源工程學系	第二類學群	國文,英文,數學,自然
國立成功大學	土木工程學系	第二類學群	國文,英文,數學,自然
國立成功大學	水利及海洋工程學系	第二類學群	國文,英文,數學,自然
國立成功大學	工程科學系	第二類學群	國文,英文,數學,自然
國立成功大學	系統及船舶機電工程學系	第二類學群	國文,英文,數學,自然
國立成功大學	航空太空工程學系	第二類學群	英文,數學,自然
國立成功大學	環境工程學系	第二類學群	國文,英文,數學,自然
國立成功大學	測量及空間資訊學系	第二類學群	英文,數學,自然
國立成功大學	生物醫學工程學系	第二類學群	國文,英文,數學,自然
國立成功大學	工業與資訊管理學系	第二類學群	國文,英文,數學,自然
國立成功大學	交通管理科學系	第二類學群	國文,英文,數學,自然
國立成功大學	統計學系	第二類學群	國文,英文,數學,自然
國立成功大學	電機工程學系	第二類學群	國文,英文,數學,自然
國立成功大學	資訊工程學系	第二類學群	國文,英文,數學,自然
國立成功大學	建築學系	第二類學群	國文,英文,數學,自然
國立成功大學	都市計劃學系	第二類學群	英文,數學,社會,自然
國立成功大學	工業設計學系	第二類學群	國文,英文,數學,自然
東吳大學	數學系	第二類學群	國文,英文,數學,自然
東吳大學	物理學系	第二類學群	英文,數學,自然
東吳大學	化學系	第二類學群	英文,數學,自然
國立政治大學	地政學系土地測量與資訊組	第二類學群	國文,英文,數學,自然
國立政治大學	金融學系自然組	第二類學群	英文,數學
國立政治大學	統計學系自然組	第二類學群	英文,數學,社會,自然
國立政治大學	資訊管理學系自然組	第二類學群	國文,英文,數學,自然
國立政治大學	應用數學系	第二類學群	英文,數學,自然
國立政治大學	心理學系	第二類學群	國文,英文,數學,自然
